,月,日,外気温[℃],床下空気温度,表面温度,熱流,温度差,熱伝達率
2016/11/27 15:00,11,27,6.3,26.94748884,26.36254453,5.210756022,0.584944312,8.908123247
2016/11/27 16:00,11,27,5.4,27.18285553,26.47778339,7.606542935,0.705072136,10.78831874
2016/11/27 17:00,11,27,4.5,27.23182771,26.52508349,7.355173102,0.706744219,10.4071217
2016/11/27 18:00,11,27,3.8,27.0497834,26.45086108,5.311495686,0.598922316,8.868421734
2016/11/27 19:00,11,27,3.1,27.24843901,26.54387199,7.113145192,0.704567026,10.09576795
2016/11/27 20:00,11,27,2.1,27.26711683,26.56557232,7.068428307,0.701544507,10.0755237
2016/11/27 21:00,11,27,2.7,27.07788333,26.48998888,5.064139165,0.587894452,8.614027814
2016/11/27 22:00,11,27,1.8,27.27532222,26.6029334,7.121248023,0.672388821,10.59096732
2016/11/27 23:00,11,27,1.8,27.33357789,26.64616135,6.921894954,0.687416541,10.06943322
2016/11/28 0:00,11,28,2.8,27.07554986,26.50922222,3.988565045,0.566327648,7.042857713
2016/11/28 1:00,11,28,2.9,27.33119441,26.65528332,8.308066683,0.67591109,12.29165612
2016/11/28 2:00,11,28,2,27.36562773,26.69360554,7.430104168,0.672022184,11.05633765
2016/11/28 3:00,11,28,0.3,27.18480562,26.60476675,4.367704606,0.580038872,7.530020519
2016/11/28 4:00,11,28,0.1,27.36118338,26.71504449,7.065806976,0.646138891,10.93543057
2016/11/28 5:00,11,28,1.7,27.38890004,26.73418328,6.402341118,0.654716765,9.778795136
2016/11/28 6:00,11,28,1.1,27.11755552,26.5909223,3.510728611,0.526633212,6.666363861
2016/11/28 7:00,11,28,2.3,27.37113332,26.74105549,7.565421004,0.630077833,12.00712136
2016/11/28 8:00,11,28,3.3,27.43709997,26.79450007,6.804256432,0.642599894,10.58863609
2016/11/28 9:00,11,28,2.9,27.22274433,26.6754,4.154987114,0.547344335,7.591175881
2016/11/28 10:00,11,28,3.5,27.91987219,27.04622229,16.56352001,0.873649896,18.95899042
2016/11/28 11:00,11,28,3.1,28.73959457,27.60162214,22.2558431,1.137972431,19.55745367
2016/11/28 12:00,11,28,3.1,28.82506124,27.7154945,18.73936519,1.109566739,16.88890314
2016/11/28 13:00,11,28,2.3,29.18908328,28.01350006,19.40953391,1.175583216,16.51055718
2016/11/28 14:00,11,28,1.6,28.31857768,27.54737216,4.435003677,0.771205527,5.750741562
2016/11/28 15:00,11,28,0.6,27.93823331,27.32657214,1.209141041,0.611661167,1.976815115
2016/11/28 16:00,11,28,0.5,28.10367218,27.40844437,4.273923651,0.695227807,6.147515399
2016/11/28 17:00,11,28,1.4,28.05172784,27.38855562,4.769277714,0.663172226,7.191612567
2016/11/28 18:00,11,28,0.5,27.7430168,27.23448891,1.212686345,0.508527896,2.38469975
2016/11/28 19:00,11,28,0.1,27.9398945,27.32645016,5.140313415,0.613444335,8.379429272
2016/11/28 20:00,11,28,0.2,27.90525556,27.30451116,4.937146498,0.6007444,8.218381225
2016/11/28 21:00,11,28,0.7,27.62132208,27.16339431,1.425468217,0.457927767,3.112866959
2016/11/28 22:00,11,28,0.1,27.84740562,27.26075557,5.099526593,0.586650047,8.692621122
2016/11/28 23:00,11,28,0.2,27.81669442,27.25867779,5.785043047,0.558016631,10.36715167
2016/11/29 0:00,11,29,0.1,27.49103339,27.08111653,1.10687687,0.409916859,2.70024725
2016/11/29 1:00,11,29,-0.7,27.76516668,27.20983345,5.348396405,0.555333227,9.630967768
2016/11/29 2:00,11,29,-0.8,27.70595551,27.18803319,4.852838239,0.517922325,9.369818607
2016/11/29 3:00,11,29,-0.6,27.3600279,27.00181113,0.941688649,0.358216769,2.62882347
2016/11/29 4:00,11,29,-1.4,27.64706671,27.12431098,5.539630764,0.522755731,10.59697759
2016/11/29 5:00,11,29,-1.6,27.60859441,27.10513891,4.028392407,0.503455505,8.001486455
2016/11/29 6:00,11,29,-2.6,27.32736668,26.95287778,1.954892896,0.374488901,5.220162448
2016/11/29 7:00,11,29,-1.3,27.54456118,27.05243882,5.507564868,0.492122364,11.19145414
2016/11/29 8:00,11,29,-0.4,27.54721666,27.04918339,4.527658534,0.498033269,9.091076468
2016/11/29 9:00,11,29,0.2,27.39972233,27.01843337,7.933820521,0.381288967,20.80789429
2016/11/29 10:00,11,29,0.8,29.08395563,27.94592785,27.45685014,1.138027782,24.12669582
2016/11/29 11:00,11,29,0.8,29.66627232,28.36300561,27.76492733,1.303266716,21.30410221
2016/11/29 12:00,11,29,0.9,30.14237228,28.72513892,27.9510365,1.417233365,19.72225406
2016/11/29 13:00,11,29,0.1,30.21618329,28.82612773,23.17067138,1.390055561,16.66888146
2016/11/29 14:00,11,29,-0.8,29.69390557,28.63637768,9.898995864,1.057527885,9.360505761
2016/11/29 15:00,11,29,-0.9,28.81676676,28.13090556,-0.564718866,0.6858612,-0.82337194
2016/11/29 16:00,11,29,-2,28.92899434,28.17083316,3.263436157,0.758161182,4.304409449
2016/11/29 17:00,11,29,-2.5,28.81355567,28.11155563,3.014070814,0.702000039,4.293547927
2016/11/29 18:00,11,29,-2.5,28.47983898,27.93653341,0.123975579,0.543305569,0.228187573
2016/11/29 19:00,11,29,-2.2,28.60562234,27.99665561,3.524500368,0.608966732,5.787673091
2016/11/29 20:00,11,29,-2.3,28.58054442,27.9867444,3.86929499,0.593800017,6.516158435
2016/11/29 21:00,11,29,-1.5,28.19966677,27.78382222,-0.470209788,0.415844542,-1.130734541
2016/11/29 22:00,11,29,-2.4,28.43514444,27.88199444,4.137548148,0.553149999,7.479974972
2016/11/29 23:00,11,29,-2.7,28.36429449,27.85332239,3.809684649,0.510972106,7.455758557
2016/11/30 0:00,11,30,-2,28.01695005,27.65525003,-0.231492772,0.36170002,-0.640013158
2016/11/30 1:00,11,30,-2.1,28.2176832,27.73493892,4.112346873,0.48274428,8.518685852
2016/11/30 2:00,11,30,-2.2,28.16596118,27.70505,3.527663396,0.460911185,7.653672793
2016/11/30 3:00,11,30,-2.2,27.87730551,27.54087776,0.356284014,0.336427752,1.059020879
2016/11/30 4:00,11,30,-1.7,28.04707244,27.61078889,4.252639475,0.436283544,9.747421224
2016/11/30 5:00,11,30,-1.9,27.98422226,27.56062761,2.538952626,0.423594646,5.993826049
2016/11/30 6:00,11,30,-2.1,27.64898883,27.37303336,0.233592825,0.275955467,0.846487398
2016/11/30 7:00,11,30,-2.7,27.86389999,27.46821662,3.95651672,0.395683371,9.999198875
2016/11/30 8:00,11,30,-0.8,27.84079433,27.43013902,2.481387418,0.410655308,6.042506624
2016/11/30 9:00,11,30,0.4,27.5403611,27.27971662,1.978974434,0.26064448,7.592619766
2016/11/30 10:00,11,30,0.7,28.88393332,28.01887223,21.61487797,0.865061092,24.98653351
2016/11/30 11:00,11,30,1,28.80993893,28.02078337,11.08166976,0.78915556,14.04244021
2016/11/30 12:00,11,30,1,28.05839457,27.6253833,2.968820713,0.433011271,6.856220406
2016/11/30 13:00,11,30,0.9,28.18543329,27.65308891,4.832286184,0.532344386,9.077368547
2016/11/30 14:00,11,30,0.8,28.12765556,27.61923885,2.374653899,0.508416704,4.670684268
2016/11/30 15:00,11,30,0.4,27.87300004,27.49442786,3.046576375,0.378572178,8.047544308
2016/11/30 16:00,11,30,0.1,28.03248889,27.54728334,3.749378908,0.485205549,7.727403199
2016/11/30 17:00,11,30,-0.2,27.96448327,27.50328332,2.380537716,0.461199951,5.16161745
2016/11/30 18:00,11,30,-1.2,27.7149778,27.37517223,2.49648736,0.339805571,7.346811151
2016/11/30 19:00,11,30,-1.4,27.89891115,27.43887221,4.075917624,0.460038942,8.859940441
2016/11/30 20:00,11,30,-0.9,27.82297213,27.40897238,2.175540456,0.413999748,5.254931832
2016/11/30 21:00,11,30,0.3,27.68674436,27.3269165,4.368665768,0.359827862,12.14098805
2016/11/30 22:00,11,30,0.4,27.8171389,27.37025562,4.316944458,0.446883284,9.66011621
2016/11/30 23:00,11,30,0.6,27.72880013,27.31958317,2.196805471,0.409216957,5.368314857
2016/12/1 0:00,12,1,1.5,27.69820014,27.31493353,5.412358897,0.383266614,14.12165499
2016/12/1 1:00,12,1,1.5,27.84692781,27.38447787,5.092532225,0.462449945,11.0120723
2016/12/1 2:00,12,1,4.1,27.77342222,27.34552769,2.529111979,0.427894535,5.910596588
2016/12/1 3:00,12,1,5.8,27.76467781,27.33041671,6.560195027,0.434261099,15.10656846
2016/12/1 4:00,12,1,6.6,27.79937771,27.3325945,5.476089895,0.466783218,11.73154835
2016/12/1 5:00,12,1,5.4,27.59782787,27.23673891,0.587071071,0.361088963,1.625834995
2016/12/1 6:00,12,1,4.8,27.68592211,27.23346121,6.955494003,0.452460899,15.37258581
2016/12/1 7:00,12,1,3.7,27.79028882,27.30965558,6.016180945,0.48063324,12.517197
2016/12/1 8:00,12,1,7.9,27.61776116,27.22859437,1.649289282,0.389166787,4.238001123
2016/12/1 9:00,12,1,7.7,27.77665553,27.27418893,7.35158654,0.502466602,14.63099539
2016/12/1 10:00,12,1,8.9,27.86005559,27.34283884,6.715509193,0.517216752,12.98393597
2016/12/1 11:00,12,1,8.8,27.68997779,27.27683903,3.07951964,0.413138758,7.453959663
2016/12/1 12:00,12,1,9.4,27.87796117,27.34642789,7.683282638,0.531533279,14.45494184
2016/12/1 13:00,12,1,9.6,27.97235008,27.41400557,7.47246786,0.55834451,13.38325661
2016/12/1 14:00,12,1,9.9,27.82870548,27.37104993,4.148136669,0.457655544,9.063883789
2016/12/1 15:00,12,1,9.1,28.01507794,27.43766116,8.224690741,0.577416782,14.24394128
2016/12/1 16:00,12,1,8.9,28.06138889,27.47573334,7.331150427,0.585655556,12.51785346
2016/12/1 17:00,12,1,7.9,27.93291115,27.44973888,3.959756345,0.483172264,8.195330401
2016/12/1 18:00,12,1,6.8,28.01322776,27.43353329,7.510758299,0.579694475,12.9564083
2016/12/1 19:00,12,1,5.8,28.14349426,27.53591117,7.721865148,0.607583084,12.70915098
2016/12/1 20:00,12,1,5.6,27.93896674,27.44828883,3.612135616,0.49067791,7.361520751
2016/12/1 21:00,12,1,6,28.13228889,27.53428343,7.621152763,0.59800546,12.74428625
2016/12/1 22:00,12,1,5.4,28.14068331,27.54347207,7.178060254,0.597211234,12.01929878
2016/12/1 23:00,12,1,3,28.03322788,27.52478333,4.280550975,0.508444544,8.418914159
2016/12/2 0:00,12,2,1.9,28.09522788,27.52412769,6.356193494,0.57110019,11.1297345
2016/12/2 1:00,12,2,1.6,28.12621671,27.55551121,5.998095631,0.570705496,10.50996647
2016/12/2 2:00,12,2,2.9,27.80555549,27.4081611,1.293743854,0.39739439,3.255566476
2016/12/2 3:00,12,2,3.5,28.01083885,27.47164433,5.516483252,0.539194527,10.23097042
2016/12/2 4:00,12,2,3.3,28.00878335,27.46306677,5.754947876,0.545716585,10.54567158
2016/12/2 5:00,12,2,3.5,27.75580547,27.36323348,1.82782289,0.39257199,4.65601963
2016/12/2 6:00,12,2,3,27.93121101,27.41627221,5.099529748,0.514938793,9.903176485
2016/12/2 7:00,12,2,2.6,27.93613334,27.41031104,5.662193995,0.525822296,10.76826532
2016/12/2 8:00,12,2,2,27.70755566,27.33068338,1.781302965,0.376872272,4.726542903
2016/12/2 9:00,12,2,1.6,27.84950557,27.34666112,5.104365294,0.502844448,10.1509827
2016/12/2 10:00,12,2,0.1,27.85443329,27.35677212,4.992093983,0.497661165,10.0311102
2016/12/2 11:00,12,2,2.4,27.51341668,27.20611121,0.491603252,0.30730547,1.599721778
2016/12/2 12:00,12,2,2.7,27.77940006,27.25621112,5.377581407,0.523188934,10.27846931
2016/12/2 13:00,12,2,2.1,28.05907771,27.43885564,9.152869967,0.620222073,14.75740766
2016/12/2 14:00,12,2,1.8,25.87246662,26.43014432,-22.21141691,-0.557677695,39.82841184
2016/12/2 15:00,12,2,0.5,24.27127216,25.4457723,-29.20716488,-1.174500141,24.86774063
2016/12/2 16:00,12,2,0.2,23.64971669,24.93211678,-28.13370052,-1.282400087,21.9383177
2016/12/2 17:00,12,2,1.2,23.23140563,24.51972228,-25.72066207,-1.288316657,19.96454981
2016/12/2 18:00,12,2,1.8,22.85266121,24.14860006,-23.85769474,-1.295938854,18.40958365
2016/12/2 19:00,12,2,2.9,22.55618879,23.82358342,-21.45337941,-1.267394632,16.9271503
2016/12/2 20:00,12,2,3.2,22.29546101,23.52528883,-19.78751533,-1.229827824,16.08966308
2016/12/2 21:00,12,2,3.2,21.99887774,23.2181444,-18.93141322,-1.219266669,15.52688489
2016/12/2 22:00,12,2,3.4,21.7301055,22.93360556,-18.05620754,-1.203500055,15.00307995
2016/12/2 23:00,12,2,3.2,21.46621662,22.65233881,-17.27153351,-1.186122195,14.56134417
2016/12/3 0:00,12,3,3,21.21721673,22.38941662,-16.60628145,-1.172199891,14.1667659
2016/12/3 1:00,12,3,2.6,20.95642232,22.12153329,-16.34621938,-1.16511097,14.02975323
2016/12/3 2:00,12,3,2.3,20.69712216,21.86092784,-15.93195102,-1.163805676,13.68952855
2016/12/3 3:00,12,3,2,20.46626113,21.61791112,-15.4667562,-1.15164999,13.43008408
2016/12/3 4:00,12,3,2.3,20.25874437,21.38818324,-14.73112336,-1.129438871,13.04286911
2016/12/3 5:00,12,3,2,20.03249449,21.15295561,-14.76409873,-1.120461121,13.17680593
2016/12/3 6:00,12,3,2.1,19.81592784,20.92316663,-14.30385604,-1.107238795,12.91849248
2016/12/3 7:00,12,3,3.3,19.59777781,20.69629994,-14.15383302,-1.098522135,12.88443133
2016/12/3 8:00,12,3,4.9,21.38329998,21.46348318,16.37086176,-0.080183201,-204.1682247
2016/12/3 9:00,12,3,5.8,23.28519997,22.59092226,28.91018323,0.694277713,41.64066152
2016/12/3 10:00,12,3,6.8,23.8464723,23.00543312,30.20925319,0.841039181,35.91896059
2016/12/3 11:00,12,3,7.4,25.41096668,24.10065552,44.07481728,1.310311158,33.63690906
2016/12/3 12:00,12,3,7.7,26.44530565,24.89158328,46.48101627,1.553722369,29.91590853
2016/12/3 13:00,12,3,7.6,27.02542788,25.40189432,40.95830709,1.62353356,25.22787831
2016/12/3 14:00,12,3,7.2,27.28850559,25.67205548,34.38683939,1.616450113,21.27305948
2016/12/3 15:00,12,3,6.9,26.84193333,25.50292777,17.68904421,1.339005566,13.21058303
2016/12/3 16:00,12,3,6.6,26.63970552,25.41058884,13.68692228,1.229116688,11.13557599
2016/12/3 17:00,12,3,6,26.38574446,25.33734989,8.461324516,1.048394572,8.0707443
2016/12/3 18:00,12,3,6,26.63057218,25.52867787,11.88552823,1.101894309,10.78645033
2016/12/3 19:00,12,3,-0.8,26.62872231,25.57957223,9.9441606,1.049150085,9.478301282
2016/12/3 20:00,12,3,-0.6,26.46546113,25.54395564,7.561141555,0.921505496,8.205205059
2016/12/3 21:00,12,3,-1.1,26.66636117,25.69499459,9.628567167,0.971366584,9.91239284
2016/12/3 22:00,12,3,-1,26.73684432,25.77643888,9.59341062,0.960405439,9.988917423
2016/12/3 23:00,12,3,-0.6,26.42278329,25.66733334,5.584977212,0.755449944,7.39291499
2016/12/4 0:00,12,4,-1.9,26.68195003,25.8160444,8.598708801,0.865905628,9.930307092
2016/12/4 1:00,12,4,-1.9,26.74841671,25.89094997,8.675952933,0.857466736,10.11812187
2016/12/4 2:00,12,4,-1.4,26.44553881,25.77270557,4.818004316,0.672833246,7.16077029
2016/12/4 3:00,12,4,-1.1,26.72529998,25.93822773,7.77333196,0.787072245,9.876262321
2016/12/4 4:00,12,4,-0.2,26.78002769,25.99643878,8.626605875,0.783588905,11.0090965
2016/12/4 5:00,12,4,0.5,26.56979455,25.90921108,4.988632938,0.660583464,7.551858633
2016/12/4 6:00,12,4,1.7,26.87528897,26.11098887,9.662180539,0.764300098,12.64186745
2016/12/4 7:00,12,4,7.9,26.92517222,26.16423886,8.711562301,0.760933361,11.44852197
2016/12/4 8:00,12,4,8.8,26.77925559,26.13271657,5.826167267,0.646539021,9.011315763
2016/12/4 9:00,12,4,10,27.06101659,26.29485002,9.486339098,0.766166566,12.38156233
2016/12/4 10:00,12,4,10.8,27.1729611,26.39809451,9.672580114,0.774866587,12.48289741
2016/12/4 11:00,12,4,11.4,26.98978907,26.34057775,7.297460438,0.649211318,11.24050096
2016/12/4 12:00,12,4,11.6,28.29998345,27.1279333,28.10199044,1.172050152,23.97678154
2016/12/4 13:00,12,4,11.8,29.21387779,27.8330611,31.04249051,1.380816682,22.48125397
2016/12/4 14:00,12,4,11.8,26.52523334,26.4156166,-16.98036324,0.109616737,-154.9066653
2016/12/4 15:00,12,4,10.2,25.45891114,25.73518885,-18.2639559,-0.276277707,66.10723706
2016/12/4 16:00,12,4,8.2,24.82915545,25.32870003,-19.14933464,-0.499544589,38.33358438
2016/12/4 17:00,12,4,6.1,24.25400552,24.92776659,-19.52882479,-0.673761069,28.98479252
2016/12/4 18:00,12,4,6.7,23.87605555,24.61415557,-17.64977014,-0.738100026,23.91243667
2016/12/4 19:00,12,4,6.5,23.69042777,24.39812233,-14.84849642,-0.707694562,20.98150418
2016/12/4 20:00,12,4,7.1,23.45595554,24.1763834,-13.92699646,-0.720427856,19.33156295
2016/12/4 21:00,12,4,7.4,23.20790553,23.94722228,-12.8279132,-0.73931675,17.35103826
2016/12/4 22:00,12,4,8.9,23.03753892,23.76553333,-11.62265751,-0.727994417,15.96531134
2016/12/4 23:00,12,4,7.8,22.82195005,23.5573165,-11.38011152,-0.735366453,15.47542927
2016/12/5 0:00,12,5,6.5,22.61786659,23.35501113,-10.99209057,-0.73714454,14.91171673
2016/12/5 1:00,12,5,5.9,22.39117221,23.14060014,-11.06568592,-0.749427929,14.76551045
2016/12/5 2:00,12,5,6.5,22.17573324,22.93529998,-11.0227435,-0.759566739,14.5118828
2016/12/5 3:00,12,5,5.8,22.01961107,22.7614667,-10.26498239,-0.741855634,13.83690022
2016/12/5 4:00,12,5,5.8,21.84345554,22.58298883,-10.12690613,-0.739533291,13.6936447
2016/12/5 5:00,12,5,5.5,21.65932213,22.39954987,-9.900758511,-0.740227731,13.37528722
2016/12/5 6:00,12,5,5.3,21.50787775,22.23980534,-9.580862059,-0.731927586,13.08990431
2016/12/5 7:00,12,5,6.3,21.33768337,22.07400546,-9.474267032,-0.736322098,12.8670144
2016/12/5 8:00,12,5,7.8,21.25608893,21.95113883,-8.223428842,-0.695049903,11.83142219
2016/12/5 9:00,12,5,8.3,21.18098885,21.84018901,-7.286907625,-0.659200153,11.05416555
2016/12/5 10:00,12,5,8.7,21.02376668,21.7003389,-7.771291608,-0.676572221,11.48627059
2016/12/5 11:00,12,5,9,20.92693326,21.58066673,-7.136168953,-0.653733476,10.91602192
2016/12/5 12:00,12,5,9,20.83809996,21.46996659,-6.669845642,-0.631866633,10.55578075
2016/12/5 13:00,12,5,8.6,20.70296099,21.33573333,-6.776880218,-0.632772338,10.70982376
2016/12/5 14:00,12,5,7.8,20.61624442,21.23551125,-6.637386903,-0.619266822,10.71813744
2016/12/5 15:00,12,5,6.6,20.43594443,21.07644993,-7.401972531,-0.640505498,11.55645432
2016/12/5 16:00,12,5,6.1,20.21892223,20.89917777,-8.606379477,-0.68025554,12.65168597
2016/12/5 17:00,12,5,3.2,20.00704995,20.71779439,-9.050354397,-0.710744445,12.73362665
2016/12/5 18:00,12,5,3.1,19.82712772,20.54156664,-10.07697854,-0.714438915,14.10474475
2016/12/5 19:00,12,5,1.2,19.63774993,20.37233335,-9.697098746,-0.734583422,13.20081348
2016/12/5 20:00,12,5,1.9,22.03831666,21.57202225,31.14675161,0.466294409,66.7963222
2016/12/5 21:00,12,5,2,24.12121115,22.94193327,42.93293721,1.179277878,36.40612447
2016/12/5 22:00,12,5,1.7,24.79242785,23.48647229,39.22452101,1.305955563,30.03511156
2016/12/5 23:00,12,5,3.6,25.39216663,23.95852222,36.33606105,1.433644409,25.3452396
2016/12/6 0:00,12,6,2.3,22.30442224,22.44843335,-18.65275562,-0.14401111,129.5230324
2016/12/6 1:00,12,6,4,21.3592167,21.83786111,-17.27189041,-0.478644416,36.08501396
2016/12/6 2:00,12,6,2.7,20.94850554,21.53621105,-16.19665867,-0.58770551,27.55914039
2016/12/6 3:00,12,6,1.5,20.61642776,21.27758334,-15.53664964,-0.661155586,23.4992337
2016/12/6 4:00,12,6,1.7,20.27860552,21.0074944,-15.16989171,-0.728888874,20.81235185
2016/12/6 5:00,12,6,1.5,20.03558892,20.78433897,-14.26298309,-0.748750051,19.04905792
2016/12/6 6:00,12,6,1.8,23.48174451,22.50942224,39.42072324,0.972322273,40.54285736
2016/12/6 7:00,12,6,1.5,24.65544441,23.39632223,37.8139419,1.259122181,30.03198774
2016/12/6 8:00,12,6,1.9,25.16140003,23.82299451,34.09463851,1.33840552,25.47407195
2016/12/6 9:00,12,6,2.1,25.67211667,24.24317781,32.43707225,1.428938866,22.70011197
2016/12/6 10:00,12,6,1.9,26.08022783,24.62762217,30.56870571,1.452605667,21.0440496
2016/12/6 11:00,12,6,-0.8,26.40425547,24.93483878,27.83698477,1.469416688,18.94424161
2016/12/6 12:00,12,6,-0.4,26.61864999,25.16538887,24.84834606,1.453261121,17.09833539
2016/12/6 13:00,12,6,-1.6,26.97005557,25.43177783,23.4808829,1.538277747,15.26439744
2016/12/6 14:00,12,6,-2.4,27.1582889,25.6762058,22.72435449,1.482083104,15.33271273
2016/12/6 15:00,12,6,-3.8,27.29854995,25.87697219,20.64588562,1.421577759,14.52321936
2016/12/6 16:00,12,6,-4.4,27.43798339,26.05045006,19.2548504,1.387533328,13.87703633
2016/12/6 17:00,12,6,-4.7,27.5558555,26.20907773,18.1053761,1.346777763,13.44347716
2016/12/6 18:00,12,6,-5.9,27.64325013,26.34089994,16.20335723,1.30235019,12.44162848
2016/12/6 19:00,12,6,-5.9,27.77591671,26.49345004,15.71744259,1.282466672,12.25563434
2016/12/6 20:00,12,6,-6.2,27.84912779,26.60955559,15.22848765,1.239572207,12.28527677
2016/12/6 21:00,12,6,-6.1,27.9650389,26.75775007,14.32421915,1.207288825,11.86478236
2016/12/6 22:00,12,6,-5.9,27.81906104,26.71721674,10.44264288,1.101844298,9.477421536
2016/12/6 23:00,12,6,-5.7,27.82935005,26.77506671,10.18187232,1.054283346,9.657624167
2016/12/7 0:00,12,7,-5.8,24.03781111,25.00353331,-40.07586409,-0.965722192,41.49833609
2016/12/7 1:00,12,7,-5.1,22.65932227,24.04560558,-38.37910444,-1.386283309,27.68489254
2016/12/7 2:00,12,7,-5.6,22.01914448,23.47791117,-34.96161269,-1.458766689,23.96655541
2016/12/7 3:00,12,7,-5.7,21.47996109,22.97693883,-32.59375734,-1.496977736,21.77304081
2016/12/7 4:00,12,7,-5.6,20.94563892,22.48729986,-30.76029431,-1.541660938,19.95269747
2016/12/7 5:00,12,7,-5.7,20.4944833,22.0395389,-28.74675846,-1.545055606,18.60564653
2016/12/7 6:00,12,7,-5.6,24.2614445,23.67362777,28.79198379,0.587816728,48.98122565
2016/12/7 7:00,12,7,-5.2,25.27291119,24.41746118,27.86950473,0.855450013,32.57876473
2016/12/7 8:00,12,7,-3.9,25.69262782,24.7567277,25.44320103,0.935900129,27.18580781
2016/12/7 9:00,12,7,-2.3,26.04399997,25.06755011,24.31812722,0.976449858,24.9046349
2016/12/7 10:00,12,7,-3.2,26.31291655,25.33397205,22.52616299,0.978944492,23.0106642
2016/12/7 11:00,12,7,-2.9,26.60005564,25.58170005,21.55689919,1.018355586,21.16834187
2016/12/7 12:00,12,7,-2.2,26.90451112,25.84074997,21.30313624,1.063761152,20.02624011
2016/12/7 13:00,12,7,-2.6,27.19932775,26.04588889,19.70899254,1.153438861,17.08715842
2016/12/7 14:00,12,7,-3,27.38680557,26.26551102,19.76610838,1.121294549,17.62793585
2016/12/7 15:00,12,7,-3.3,27.50668886,26.4114167,17.65652353,1.09527216,16.12067227
2016/12/7 16:00,12,7,-4.6,27.60612224,26.53047783,15.81894014,1.07564441,14.70647733
2016/12/7 17:00,12,7,-4.9,27.6902168,26.64417782,14.73052569,1.046038977,14.0821958
2016/12/7 18:00,12,7,-4.6,27.78288884,26.75858895,14.38239685,1.024299895,14.04119724
2016/12/7 19:00,12,7,-4.1,27.9335834,26.89903329,14.72775905,1.034550107,14.23590694
2016/12/7 20:00,12,7,-4.5,28.09125004,27.04654468,14.63812096,1.044705359,14.0117219
2016/12/7 21:00,12,7,-4.5,28.19619999,27.17568339,14.08407804,1.020516599,13.8009299
2016/12/7 22:00,12,7,-5,28.08630548,27.15427768,9.791283051,0.932027804,10.50535511
2016/12/7 23:00,12,7,-4.1,28.04822786,27.14872772,9.221556758,0.899500135,10.25186812
2016/12/8 0:00,12,8,-3.9,24.28646107,25.36201103,-40.54297115,-1.075549959,37.69510735
2016/12/8 1:00,12,8,-5.7,23.00396118,24.45112223,-37.99357939,-1.447161058,26.25387077
2016/12/8 2:00,12,8,-3.5,22.3588556,23.88055003,-34.93451351,-1.521694438,22.95764027
2016/12/8 3:00,12,8,-3.4,21.88593337,23.40483878,-31.73635246,-1.518905417,20.89422561
2016/12/8 4:00,12,8,-3.6,21.45435003,22.9658611,-29.20909837,-1.511511078,19.32443552
2016/12/8 5:00,12,8,-3.8,20.93974444,22.50123337,-28.43116078,-1.561488934,18.2077248
2016/12/8 6:00,12,8,-3.6,24.6592109,24.11972238,28.94484111,0.539488519,53.65237644
2016/12/8 7:00,12,8,-3.1,25.68806115,24.87114453,28.03321495,0.816916618,34.31588282
2016/12/8 8:00,12,8,-2.1,26.09526103,25.21175556,25.67501737,0.883505465,29.06039451
2016/12/8 9:00,12,8,-1.4,26.44197775,25.50879451,24.53609714,0.933183238,26.29290385
2016/12/8 10:00,12,8,0,26.68959451,25.73497216,21.33466589,0.954622351,22.34880197
2016/12/8 11:00,12,8,-0.1,27.559961,26.27946118,30.71657831,1.280499821,23.98795987
2016/12/8 12:00,12,8,-0.1,27.51116679,26.41907772,20.60295362,1.092089068,18.86563489
2016/12/8 13:00,12,8,0.1,27.67324455,26.56577785,19.5861847,1.107466698,17.68557442
2016/12/8 14:00,12,8,0.5,27.82701117,26.74817212,18.85319812,1.078839041,17.47545037
2016/12/8 15:00,12,8,0.6,27.99021109,26.91693887,17.81602498,1.073272222,16.59972616
2016/12/8 16:00,12,8,0.3,28.13665007,27.0777501,17.05653487,1.058899975,16.10778664
2016/12/8 17:00,12,8,0.4,28.24507227,27.2016831,15.81667437,1.043389174,15.15894046
2016/12/8 18:00,12,8,0.4,28.35390001,27.3231613,15.06470937,1.030738703,14.6154494
2016/12/8 19:00,12,8,0.1,28.50971109,27.46582219,15.2402839,1.043888893,14.59952683
2016/12/8 20:00,12,8,-1,28.65795548,27.60694442,14.89644279,1.05101106,14.17344056
2016/12/8 21:00,12,8,-2.6,28.74215556,27.70673899,13.80967208,1.035416571,13.33731028
2016/12/8 22:00,12,8,-1.7,28.62300556,27.67532797,10.15968382,0.947677587,10.72061211
2016/12/8 23:00,12,8,-0.9,28.66177225,27.73751675,10.53437288,0.924255498,11.39768483
2016/12/9 0:00,12,9,-1.3,25.09691669,26.02820566,-38.16395104,-0.931288973,40.97970891
2016/12/9 1:00,12,9,-2.4,23.79044449,25.10900012,-36.40844644,-1.318555622,27.61237056
2016/12/9 2:00,12,9,-1.2,23.12870007,24.54563341,-33.54936213,-1.416933339,23.67744565
2016/12/9 3:00,12,9,-0.4,22.66698332,24.0852446,-30.05337025,-1.418261274,21.19029181
2016/12/9 4:00,12,9,1.4,22.33193878,23.70074447,-26.7270842,-1.368805688,19.52584244
2016/12/9 5:00,12,9,0.4,21.97206681,23.32579446,-24.74204322,-1.353727652,18.27697261
2016/12/9 6:00,12,9,2.4,25.53010568,24.94426662,30.67197457,0.585839055,52.35563298
